Date,Open,High,Low,Close,Adj Close,Volume
2007-06-27,420.7615966796875,425.9375305175781,419.1889953613281,420.650146484375,375.8135986328125,6347486
2007-06-28,423.2381286621094,424.67449951171875,417.6287841796875,419.0280456542969,374.3644104003906,11375168
2007-06-29,421.0092468261719,423.7334289550781,418.2850646972656,421.14544677734375,376.2560729980469,10643272
2007-07-02,421.9998779296875,423.9810791015625,415.8209228515625,417.12109375,372.6606750488281,11054731
2007-07-03,415.0903625488281,424.19158935546875,415.0903625488281,422.8171081542969,377.7496032714844,10823791
2007-07-04,423.7334289550781,428.8474426269531,423.2381286621094,425.504150390625,380.150146484375,8799959
2007-07-05,425.4670104980469,427.2005615234375,416.1800231933594,423.4486389160156,378.3137512207031,7105359
2007-07-06,424.47637939453125,428.5750427246094,417.2944641113281,423.46099853515625,378.32489013671875,6371342
2007-07-09,421.7274475097656,425.8260803222656,421.25689697265625,423.7210388183594,378.5571594238281,6096570
2007-07-10,424.7364196777344,424.7364196777344,419.77099609375,421.67791748046875,376.7318115234375,4549883
2007-07-11,425.2193298339844,425.6651306152344,417.5792541503906,421.8265075683594,376.8645935058594,4971502
2007-07-12,422.6437683105469,427.225341796875,422.6437683105469,425.80133056640625,380.41571044921875,5725441
2007-07-13,428.3892822265625,443.4713439941406,427.5101318359375,439.10028076171875,392.2970886230469,17987692
2007-07-16,440.8214416503906,443.0503234863281,437.66387939453125,440.00421142578125,393.1047058105469,6085026
2007-07-17,443.0503234863281,455.3834228515625,440.8462219238281,452.671630859375,404.4219055175781,14400771
2007-07-18,454.4423522949219,455.4329528808594,446.6536560058594,451.3838195800781,403.27142333984375,12406900
2007-07-19,451.47052001953125,472.76861572265625,450.03411865234375,468.75665283203125,418.79248046875,15506134
2007-07-20,470.2921142578125,474.2545471191406,465.8343505859375,468.5956726074219,418.64862060546875,14580587
2007-07-23,465.5867004394531,474.2545471191406,464.34844970703125,472.8181457519531,422.4210510253906,9528217
2007-07-24,473.5115966796875,478.21697998046875,472.5209655761719,473.6601867675781,423.1733703613281,9342368
2007-07-25,469.3014831542969,473.5115966796875,464.34844970703125,471.18365478515625,420.9607849121094,9101341
2007-07-26,473.0162658691406,482.5509033203125,472.0256652832031,480.92877197265625,429.667236328125,15302550
2007-07-27,475.4432678222656,479.4552307128906,459.3953857421875,462.4910583496094,413.19476318359375,26483019
2007-07-30,466.824951171875,470.25494384765625,455.68060302734375,457.8475646972656,409.0461120605469,11260330
2007-07-31,461.8719177246094,470.98553466796875,453.947021484375,468.9300231933594,418.9473876953125,9070742
2007-08-01,461.12896728515625,464.1007995605469,443.9171142578125,445.21728515625,397.7621154785156,16895117
2007-08-02,454.9376525878906,455.6062927246094,443.79327392578125,445.91070556640625,398.38165283203125,9661368
2007-08-03,448.4986877441406,455.3338928222656,444.7839050292969,446.0592956542969,398.514404296875,12056207
2007-08-06,441.5644226074219,443.79327392578125,433.73858642578125,440.8586120605469,393.8680725097656,8926402
2007-08-07,448.25103759765625,450.9752197265625,443.8551940917969,448.3005676269531,400.51678466796875,12496106
2007-08-08,451.47052001953125,466.8002014160156,450.43035888671875,464.4598693847656,414.95361328125,13163505
2007-08-09,467.3202819824219,473.6354064941406,454.566162109375,457.1169738769531,408.3934631347656,14804356
2007-08-10,450.7275390625,450.7275390625,439.88037109375,448.0157470703125,400.2623596191406,13582612
2007-08-13,451.2228698730469,454.88812255859375,447.644287109375,453.0059509277344,404.72052001953125,6359657
2007-08-14,445.7745056152344,455.68060302734375,445.7745056152344,453.95941162109375,405.57244873046875,4116441
2007-08-16,443.79327392578125,443.79327392578125,427.2005615234375,430.6800842285156,384.7744445800781,16171445
2007-08-17,423.7334289550781,439.3107604980469,416.84869384765625,434.1100769042969,387.8388671875,24059732
2007-08-20,445.7745056152344,456.9188537597656,441.069091796875,445.2792053222656,397.8174743652344,9521014
2007-08-21,445.7745056152344,448.919677734375,429.7513732910156,432.6117858886719,386.500244140625,15499124
2007-08-22,432.64892578125,444.2390441894531,424.79833984375,437.4038391113281,390.7815246582031,17379715
2007-08-23,445.52685546875,447.7557373046875,429.6770935058594,431.9059753417969,385.8697204589844,12346513
2007-08-24,434.766357421875,441.3167724609375,431.4354248046875,439.9175109863281,393.0273132324219,6860512
2007-08-27,450.23223876953125,455.7796630859375,443.79327392578125,454.1451721191406,405.7384338378906,8287035
2007-08-28,454.1451721191406,468.063232421875,452.46112060546875,466.2058410644531,416.5135803222656,13009785
2007-08-29,459.1477355957031,471.4808349609375,456.9188537597656,467.9889221191406,418.1065368652344,10737610
2007-08-30,470.5397644042969,476.7310791015625,465.8343505859375,473.5239562988281,423.05169677734375,17039734
2007-08-31,470.5397644042969,487.87542724609375,470.25494384765625,485.6217956542969,433.8599853515625,14662157
2007-09-03,485.6217956542969,490.10430908203125,480.44586181640625,484.8912048339844,433.207275390625,8052642
2007-09-04,486.3895263671875,489.57183837890625,475.8023681640625,488.5936279296875,436.5151062011719,8199541
2007-09-05,492.08551025390625,493.819091796875,483.1700439453125,486.5381164550781,434.6786193847656,10075282
2007-09-06,481.43646240234375,492.3331604003906,481.1888122558594,491.0577697753906,438.716552734375,6183196
2007-09-07,491.09490966796875,492.8284912109375,484.16064453125,486.1170959472656,434.3025207519531,7430040
2007-09-10,484.16064453125,494.0667419433594,481.43646240234375,491.7388000488281,439.32501220703125,6294469
2007-09-11,492.8284912109375,497.4100646972656,491.5902099609375,492.8532409667969,440.3207092285156,8753765
2007-09-12,494.31439208984375,500.5057067871094,493.32379150390625,498.5616455078125,445.4205322265625,9721957
2007-09-13,501.4963073730469,503.97283935546875,498.6854553222656,502.1154479980469,448.5956726074219,7975538
2007-09-14,503.97283935546875,512.8635864257812,502.3011779785156,503.9109191894531,450.1996765136719,10332389
2007-09-17,502.7345886230469,510.01556396484375,500.5057067871094,502.3135681152344,448.772705078125,5833819
2007-09-18,500.258056640625,511.1547546386719,499.24267578125,509.6812438964844,455.35498046875,10152197
2007-09-19,528.7380981445312,540.5758666992188,515.1047973632812,538.3717651367188,480.9873962402344,13357668
2007-09-20,538.891845703125,545.2689208984375,536.6629638671875,542.4332885742188,484.6160888671875,11010710
2007-09-21,540.873046875,569.3530883789062,540.2662963867188,564.7591552734375,504.56219482421875,11665026
2007-09-24,569.6007690429688,589.165283203125,566.1336059570312,583.345458984375,521.16748046875,15773428
2007-09-25,573.37744140625,600.8049926757812,573.37744140625,594.2669677734375,530.9248657226562,13549796
2007-09-26,594.1183471679688,598.080810546875,573.3155517578125,575.0367431640625,513.7442626953125,15892393
2007-09-27,577.2036743164062,586.9364013671875,570.950439453125,574.1328125,512.9366455078125,14112209
2007-09-28,581.9833984375,581.9833984375,560.9329223632812,569.1178588867188,508.45635986328125,13948233
2007-10-01,572.0772705078125,576.770263671875,560.2518920898438,567.6690673828125,507.1618347167969,17961801
2007-10-03,570.0960693359375,604.2720947265625,553.5033569335938,593.3506469726562,530.1061401367188,27071456
2007-10-04,589.4129638671875,604.2349853515625,584.9552001953125,600.7802124023438,536.7437744140625,14102147
2007-10-05,617.8434448242188,622.8460693359375,599.3190307617188,617.2738647460938,551.4793090820312,16418004
2007-10-08,620.3695068359375,627.05615234375,590.8616943359375,599.6162109375,535.703857421875,15086562
2007-10-09,577.2779541015625,648.5647583007812,544.2659301757812,643.896484375,575.2643432617188,16706130
2007-10-10,652.53955078125,664.6993408203125,639.5006713867188,648.4533081054688,579.3355712890625,20187310
2007-10-11,658.5079956054688,658.5079956054688,639.537841796875,651.4622802734375,582.0237426757812,19798410
2007-10-12,651.9451904296875,674.7787475585938,629.4954833984375,635.4144287109375,567.6865234375,40168929
2007-10-15,640.2064819335938,663.7086791992188,638.0023803710938,660.3282470703125,589.9446411132812,19870491
2007-10-16,657.5173950195312,668.6493530273438,648.6019287109375,656.6629638671875,586.6701049804688,22767070
2007-10-17,623.5889892578125,669.9000244140625,557.4657592773438,665.5784912109375,594.6353149414062,34832307
2007-10-18,681.0443725585938,740.2333374023438,625.5701904296875,639.7235717773438,571.536376953125,30584233
2007-10-19,649.8401489257812,668.6617431640625,599.2447509765625,611.5283203125,546.3463134765625,21491565
2007-10-22,594.3660278320312,614.921142578125,587.3822021484375,596.8549194335938,533.2369384765625,20398400
2007-10-23,611.70166015625,647.3636474609375,607.9868774414062,643.859375,575.231201171875,19705324
2007-10-24,653.8026123046875,656.4525146484375,633.1483764648438,647.6236572265625,578.5942993164062,17372156
2007-10-25,645.134765625,660.6873168945312,641.96484375,650.8431396484375,581.4705810546875,16885151
2007-10-26,656.2791137695312,672.079345703125,645.2090454101562,668.24072265625,597.013916015625,15920731
2007-10-29,684.7591552734375,704.5713500976562,677.32958984375,700.3364868164062,625.6885375976562,18209099
2007-10-30,703.08544921875,706.9116821289062,678.6421508789062,685.8735961914062,612.7671508789062,17662430
2007-10-31,685.5021362304688,698.0086059570312,682.0349731445312,689.4150390625,615.9310302734375,16769816
2007-11-01,698.3800659179688,703.08544921875,656.29150390625,663.8572998046875,593.0975341796875,24172903
2007-11-02,638.2005004882812,674.8530883789062,638.2005004882812,671.9555053710938,600.3326416015625,15617076
2007-11-05,671.9555053710938,677.32958984375,652.0690307617188,659.0404663085938,588.7941284179688,17983157
2007-11-06,668.3397827148438,682.2826538085938,656.5886840820312,660.2910766601562,589.9114990234375,12224108
2007-11-07,682.2826538085938,694.4176025390625,668.6617431640625,686.2203369140625,613.0769653320312,14060475
2007-11-08,681.0443725585938,692.1392211914062,656.7744140625,679.273681640625,606.8707275390625,14695357
2007-11-12,656.2791137695312,669.8257446289062,644.3917846679688,662.6190185546875,591.9913940429688,18258470
2007-11-13,665.1946411132812,674.555908203125,658.7556762695312,666.9529418945312,595.8633422851562,17127733
2007-11-14,676.09130859375,717.944580078125,676.09130859375,715.3318481445312,639.0855102539062,24758526
2007-11-15,713.2391967773438,720.6687622070312,705.8096313476562,712.0256958007812,636.1318969726562,10657433
2007-11-16,705.8096313476562,725.1265258789062,698.8753662109375,713.6478271484375,637.5810546875,10277428
2007-11-19,714.5145874023438,719.6781616210938,703.5807495117188,706.0325317382812,630.777587890625,7181421
2007-11-20,700.8565673828125,707.7908325195312,683.5704345703125,689.675048828125,616.1634521484375,15360813
2007-11-21,685.9974365234375,692.9069213867188,666.1852416992188,671.0144653320312,599.4918823242188,17313077
2007-11-22,685.9231567382812,685.9231567382812,660.2415771484375,674.7911376953125,602.865966796875,14210972
2007-11-23,681.0567626953125,701.5995483398438,673.6395874023438,696.20068359375,621.9935302734375,9635941
2007-11-26,707.3450927734375,719.1085815429688,700.3860473632812,714.3660278320312,638.2225952148438,12216840
2007-11-27,716.9539794921875,716.9539794921875,699.6183471679688,704.1503295898438,629.0958251953125,9856274
2007-11-28,707.0479125976562,710.4655151367188,685.749755859375,691.5200805664062,617.81201171875,9667538
2007-11-29,703.08544921875,704.2493896484375,692.9317016601562,696.5350341796875,622.292236328125,16334940
2007-11-30,699.6183471679688,713.982177734375,696.7207641601562,706.21826171875,630.9434814453125,12464081
2007-12-03,715.2699584960938,728.8165283203125,707.2955322265625,726.8353271484375,649.3628540039062,9900751
2007-12-04,730.5748901367188,734.438232421875,705.859130859375,708.9052734375,633.343994140625,10648993
2007-12-05,721.3374633789062,723.1453247070312,709.5244140625,718.5389404296875,641.9508666992188,7906283
2007-12-06,730.5748901367188,739.9856567382812,709.5863037109375,711.7037353515625,635.8441162109375,10014730
2007-12-07,719.4305419921875,719.4305419921875,694.0089721679688,703.6921997070312,628.6865844726562,13312912
2007-12-10,705.8096313476562,710.4655151367188,693.7489624023438,699.1106567382812,624.5933837890625,7453027
2007-12-11,707.0479125976562,717.9321899414062,700.8565673828125,714.638427734375,638.4661254882812,12851656
2007-12-12,711.0103149414062,720.6687622070312,703.3331298828125,713.4620971679688,637.4149780273438,12540664
2007-12-13,714.4031982421875,724.1730346679688,697.216064453125,701.53759765625,626.7615966796875,13360664
2007-12-14,694.665283203125,718.1922607421875,694.665283203125,715.3814086914062,639.1298217773438,14383811
2007-12-17,705.822021484375,715.2203979492188,671.1383056640625,687.2604370117188,614.0062866210938,14514656
2007-12-18,689.7122192382812,693.4517822265625,669.4171142578125,675.4845581054688,603.4855346679688,16730297
2007-12-19,663.7210693359375,689.6874389648438,656.6629638671875,669.6028442382812,598.2307739257812,15315298
2007-12-20,672.3765258789062,689.4645385742188,666.65576171875,672.042236328125,600.4102172851562,10097475
2007-12-24,685.0068359375,693.4146118164062,668.1664428710938,690.5913696289062,616.982177734375,10875056
2007-12-26,693.427001953125,721.832763671875,692.9317016601562,717.3255004882812,640.8666381835938,12800383
2007-12-27,718.1922607421875,724.6312255859375,712.0256958007812,716.669189453125,640.2803344726562,15432656
2007-12-28,714.9727783203125,725.621826171875,707.3574829101562,716.9168701171875,640.5015869140625,7336356
2007-12-31,719.0590209960938,725.621826171875,710.7626953125,713.9078369140625,637.8133544921875,5174100
2008-01-01,715.7157592773438,717.944580078125,702.11962890625,705.376220703125,630.1909790039062,4864461
2008-01-02,707.0479125976562,714.2297973632812,696.2254638671875,708.7195434570312,633.1781616210938,12588005
2008-01-03,706.304931640625,725.621826171875,700.9185180664062,719.1085815429688,642.4596557617188,13939233
2008-01-04,719.182861328125,747.8610229492188,719.182861328125,741.2239379882812,662.2177734375,16366255
2008-01-07,736.7166748046875,750.3870849609375,733.0513916015625,747.9724731445312,668.2470092773438,12650730
2008-01-08,755.4639282226562,763.7603149414062,742.95751953125,756.49169921875,675.858154296875,19817389
2008-01-09,754.7581176757812,760.2931518554688,746.0159912109375,751.291015625,671.2117919921875,10184831
2008-01-10,751.6253662109375,767.1036376953125,746.6723022460938,749.8422241210938,669.91748046875,16584136
2008-01-11,762.6458740234375,777.6288452148438,749.1488037109375,774.5579833984375,691.998779296875,20316128
2008-01-14,782.334228515625,802.3941040039062,774.1617431640625,797.6515502929688,712.6309814453125,11150099
2008-01-15,816.7579345703125,816.7579345703125,777.9508056640625,783.9563598632812,700.3955078125,15338621
2008-01-16,770.1992797851562,778.8671264648438,749.1488037109375,766.150146484375,684.4871215820312,22429319
2008-01-17,782.334228515625,782.334228515625,737.0509643554688,742.1030883789062,663.0033569335938,19346822
2008-01-18,736.7661743164062,736.7661743164062,688.4739379882812,693.3279418945312,619.427001953125,23433254
2008-01-21,688.4244384765625,688.4244384765625,580.8070068359375,629.2354736328125,562.166015625,33432228
2008-01-22,582.5405883789062,616.159423828125,525.0233154296875,583.828369140625,521.598876953125,35397486
2008-01-23,599.3190307617188,699.6183471679688,594.3660278320312,631.687255859375,564.3564453125,29595303
2008-01-24,641.4199829101562,655.0408935546875,603.0338134765625,616.38232421875,550.682861328125,19714886
2008-01-25,637.7052001953125,650.0878295898438,625.3225708007812,647.7103271484375,578.6716918945312,12099461
2008-01-28,635.2286376953125,642.5839233398438,601.7955932617188,635.5753784179688,567.8302612304688,12216472
2008-01-29,655.0408935546875,655.0408935546875,629.1240234375,638.1757202148438,570.1534423828125,8029795
2008-01-30,630.3251342773438,643.4011840820312,607.4915771484375,612.1722412109375,546.9215698242188,10085741
2008-01-31,612.1969604492188,636.3926391601562,587.18408203125,613.90576171875,548.4703979492188,22810999
2008-02-01,616.6547241210938,634.0523071289062,599.3190307617188,629.7183837890625,562.5974731445312,8517713
2008-02-04,628.0467529296875,654.2979125976562,628.0467529296875,641.7171630859375,573.3173828125,11913192
2008-02-05,643.896484375,652.3167114257812,635.5505981445312,648.13134765625,579.0479125976562,6992390
2008-02-06,633.9656372070312,636.4669189453125,619.4531860351562,632.1329956054688,564.7548828125,8890530
2008-02-07,624.0842895507812,638.9434814453125,596.1243286132812,600.6687622070312,536.6442260742188,12652987
2008-02-08,603.05859375,611.2063598632812,591.8894653320312,600.904052734375,536.8543701171875,12761183
2008-02-11,597.8331298828125,597.8331298828125,553.5033569335938,563.9047241210938,503.79888916015625,19222870
